,Confidence,Group,Group1,Domain,Phylum,Class,Order,Genus,Species,Abun,frequency
Otu56,0.735312992,Eukaryota,Opisthokonta,Fungi,Kickxellomycota,Kickxellomycotina,Harpellales,Ramicandelaber,Ramicandelaber_longisporus,0.0297429003528819,0.909090909090909
Otu9,0.999463587,Eukaryota,Opisthokonta,Fungi,Mucoromycota,Mucoromycotina,Mucoromycotina_X,Mortierella,,0.12720551167871,1
Otu141,0.974427666,Eukaryota,Opisthokonta,Fungi,Ascomycota,Pezizomycotina,Sordariomycetes,,,0.0115946899680726,0.363636363636364
Otu661,0.715364411,Eukaryota,Opisthokonta,Fungi,Cryptomycota,Cryptomycotina,Cryptomycotina_X,Cryptomycotina_XX,Cryptomycotina_XX_sp.,0.00184842883548983,0.363636363636364
Otu327,0.990639145,Eukaryota,Opisthokonta,Fungi,,,,,,0.00100823391026718,0.272727272727273
Otu571,0.808184145,Eukaryota,Opisthokonta,Fungi,Basidiomycota,Pucciniomycotina,Pucciniomycetes,Eocronartium,Eocronartium_muscicola,0.00016803898504453,0.0909090909090909
Otu1762,0.999999168,Eukaryota,Opisthokonta,Fungi,Chytridiomycota,Chytridiomycotina,Chytridiomycotina_X,Olpidium,Olpidium_brassicae,0.00117627289531171,0.272727272727273
Otu353,0.996671844,Eukaryota,Opisthokonta,Fungi,Cryptomycota,Cryptomycotina,Cryptomycotina_X,Cryptomycotina_XX,Cryptomycotina_XX_sp.,0.00184842883548984,0.0909090909090909
Otu380,0.768843685,Eukaryota,Opisthokonta,Fungi,Ascomycota,Pezizomycotina,Sordariomycetes,,,0.00302470173080154,0.636363636363636
Otu48,0.992016758,Eukaryota,Opisthokonta,Fungi,Chytridiomycota,Chytridiomycotina,Chytridiomycetes,Rhizophlyctis,Rhizophlyctis_rosea,0.0241976138464124,1
Otu322,0.999994022,Eukaryota,Opisthokonta,Fungi,Chytridiomycota,Chytridiomycotina,Chytridiomycetes,,,0.00302470173080155,0.454545454545455
Otu1112,0.994311637,Eukaryota,Opisthokonta,Fungi,,,,,,0.00033607797008906,0.181818181818182
Otu25,0.999988564,Eukaryota,Opisthokonta,Fungi,Basidiomycota,Agaricomycotina,Agaricomycetes,,,0.00369685767097966,0.454545454545455
Otu169,0.999075054,Eukaryota,Opisthokonta,Fungi,Ascomycota,Pezizomycotina,Dothideomycetes,,,0.00319274071584608,0.636363636363636
Otu9033,0.825491713,Eukaryota,Opisthokonta,Fungi,Glomeromycota,Glomeromycotina,Glomeromycetes,Glomus,Glomus_sp.,0.00201646782053436,0.272727272727273
Otu1629,0.997838055,Eukaryota,Opisthokonta,Fungi,Ascomycota,Pezizomycotina,Orbiliomycetes,,,0.00016803898504453,0.0909090909090909
Otu7609,0.957733519,Eukaryota,Opisthokonta,Fungi,Ascomycota,Pezizomycotina,Sordariomycetes,,,0.000504116955133591,0.181818181818182
Otu1146,0.889911638,Eukaryota,Opisthokonta,Fungi,Fungi_X,Fungi_XX,Fungi_XXX,Fungi_XXXX,Fungi_XXXX_sp.,0.00084019492522265,0.454545454545455
Otu184,0.968597396,Eukaryota,Opisthokonta,Fungi,Ascomycota,Pezizomycotina,Sordariomycetes,,,0.0117627289531171,0.727272727272727
Otu9521,0.840434741,Eukaryota,Opisthokonta,Fungi,Basidiomycota,Agaricomycotina,Agaricomycetes,Coprinopsis,,0.000336077970089061,0.0909090909090909
Otu945,0.96270292,Eukaryota,Opisthokonta,Fungi,Ascomycota,Pezizomycotina,Dothideomycetes,,,0.000336077970089061,0.0909090909090909
Otu293,0.824852242,Eukaryota,Opisthokonta,Fungi,Ascomycota,,,,,0.00235254579062342,0.454545454545455
Otu106,0.999989446,Eukaryota,Opisthokonta,Fungi,Ascomycota,Pezizomycotina,Eurotiomycetes,,,0.00688959838682574,1
Otu2054,0.999996518,Eukaryota,Opisthokonta,Fungi,Glomeromycota,Glomeromycotina,Glomeromycetes,Glomus,Glomus_indicum,0.00420097462611326,0.363636363636364
Otu1200,0.925715908,Eukaryota,Opisthokonta,Fungi,Chytridiomycota,Chytridiomycotina,Chytridiomycetes,Rhizophydium,Rhizophydium_sp.,0.00033607797008906,0.181818181818182
Otu273,0.981643449,Eukaryota,Opisthokonta,Fungi,Ascomycota,Pezizomycotina,Sordariomycetes,,,0.00117627289531171,0.363636363636364
Otu165,0.999999868,Eukaryota,Opisthokonta,Fungi,Basidiomycota,Agaricomycotina,Tremellomycetes,,,0.0021845068055789,0.272727272727273
Otu383,0.991349678,Eukaryota,Opisthokonta,Fungi,Chytridiomycota,Chytridiomycotina,Chytridiomycetes,,,0.00134431188035624,0.545454545454545
Otu354,0.999986666,Eukaryota,Opisthokonta,Fungi,Basidiomycota,Agaricomycotina,Tremellomycetes,,,0.00184842883548983,0.545454545454545
Otu391,0.99995798,Eukaryota,Opisthokonta,Fungi,Chytridiomycota,Chytridiomycotina,Chytridiomycetes,,,0.00100823391026718,0.363636363636364
Otu13518,0.701206603,Eukaryota,Opisthokonta,Fungi,Ascomycota,Pezizomycotina,Sordariomycetes,Magnaporthe,,0.0055452865064695,0.181818181818182
Otu129,0.999999797,Eukaryota,Opisthokonta,Fungi,Cryptomycota,Cryptomycotina,Cryptomycotina_X,Cryptomycotina_XX,Cryptomycotina_XX_sp.,0.000840194925222651,0.363636363636364
Otu2612,0.877708124,Eukaryota,Opisthokonta,Fungi,Chytridiomycota,Chytridiomycotina,Chytridiomycetes,Spizellomyces,,0.00117627289531171,0.363636363636364
Otu2783,0.982414493,Eukaryota,Opisthokonta,Fungi,,,,,,0.00100823391026718,0.181818181818182
Otu10902,0.999656368,Eukaryota,Opisthokonta,Fungi,Mucoromycota,Mucoromycotina,Mucoromycotina_X,Modicella,Modicella_reniformis,0.000336077970089061,0.0909090909090909
Otu159,0.997880001,Eukaryota,Opisthokonta,Fungi,Ascomycota,Pezizomycotina,Sordariomycetes,,,0.00033607797008906,0.181818181818182
Otu920,0.883884259,Eukaryota,Opisthokonta,Fungi,Chytridiomycota,Chytridiomycotina,Chytridiomycetes,Chytriomyces,Chytriomyces_sp.,0.00016803898504453,0.0909090909090909
Otu2247,0.998004344,Eukaryota,Opisthokonta,Fungi,Ascomycota,Pezizomycotina,,,,0.000336077970089061,0.0909090909090909
Otu1674,0.773699071,Eukaryota,Opisthokonta,Fungi,Zoopagomycota,Zoopagomycotina,Zoopagomycotina_X,Zoopagomycotina_XX,Zoopagomycotina_XX_sp.,0.00033607797008906,0.181818181818182
Otu191,0.999989138,Eukaryota,Opisthokonta,Fungi,Ascomycota,Pezizomycotina,Sordariomycetes,Acremonium,Acremonium_curvulum,0.00151235086540077,0.272727272727273
Otu407,0.879139932,Eukaryota,Opisthokonta,Fungi,Ascomycota,Pezizomycotina,Eurotiomycetes,,,0.00100823391026718,0.454545454545455
Otu192,1,Eukaryota,Opisthokonta,Fungi,Basidiomycota,Ustilaginomycotina,Ustilaginomycetes,,,0.00403293564106873,0.363636363636364
Otu157,0.999999994,Eukaryota,Opisthokonta,Fungi,Ascomycota,Pezizomycotina,Sordariomycetes,,,0.00151235086540077,0.545454545454545
Otu17,0.76965875,Eukaryota,Opisthokonta,Fungi,Basidiomycota,Agaricomycotina,Agaricomycetes,Phallus,Phallus_hadriani,0.00941018316249369,0.272727272727273
Otu878,0.99980527,Eukaryota,Opisthokonta,Fungi,Basidiomycota,Agaricomycotina,Agaricomycetes,,,0.0107544950428499,0.0909090909090909
Otu791,0.85750848,Eukaryota,Opisthokonta,Fungi,Fungi_X,Fungi_XX,Fungi_XXX,Fungi_XXXX,Fungi_XXXX_sp.,0.000672155940178121,0.272727272727273
Otu763,0.999971584,Eukaryota,Opisthokonta,Fungi,Ascomycota,Pezizomycotina,,,,0.00016803898504453,0.0909090909090909
Otu359,0.946769241,Eukaryota,Opisthokonta,Fungi,Glomeromycota,Glomeromycotina,Glomeromycetes,Glomus,Glomus_sp.,0.0016803898504453,0.181818181818182
Otu13321,0.993716726,Eukaryota,Opisthokonta,Fungi,Ascomycota,Pezizomycotina,Dothideomycetes,,,0.000336077970089061,0.0909090909090909
Otu730,0.805646777,Eukaryota,Opisthokonta,Fungi,Ascomycota,Pezizomycotina,Pezizomycetes,Selenaspora,Selenaspora_guernisacii,0.000672155940178121,0.272727272727273
Otu401,0.999905643,Eukaryota,Opisthokonta,Fungi,Chytridiomycota,Chytridiomycotina,Chytridiomycotina_X,Olpidium,Olpidium_brassicae,0.000840194925222652,0.0909090909090909
Otu12284,0.999535674,Eukaryota,Opisthokonta,Fungi,Chytridiomycota,Chytridiomycotina,Chytridiomycetes,,,0.0016803898504453,0.454545454545455
Otu4998,0.998201382,Eukaryota,Opisthokonta,Fungi,Basidiomycota,Agaricomycotina,Agaricomycetes,,,0.00016803898504453,0.0909090909090909
Otu794,0.99701175,Eukaryota,Opisthokonta,Fungi,Basidiomycota,Agaricomycotina,Agaricomycetes,,,0.000336077970089061,0.0909090909090909
Otu89,0.999999999,Eukaryota,Opisthokonta,Fungi,Ascomycota,Pezizomycotina,Sordariomycetes,Kionochaeta,Kionochaeta_sp.,0.00134431188035624,0.454545454545455
Otu1817,0.999770641,Eukaryota,Opisthokonta,Fungi,Chytridiomycota,Chytridiomycotina,Chytridiomycetes,,,0.00016803898504453,0.0909090909090909
Otu181,0.789261498,Eukaryota,Opisthokonta,Fungi,Fungi_X,Fungi_XX,Fungi_XXX,Fungi_XXXX,Fungi_XXXX_sp.,0.00369685767097966,0.545454545454545
Otu197,0.785675459,Eukaryota,Opisthokonta,Fungi,Ascomycota,Pezizomycotina,Sordariomycetes,Chaetosphaeria,Chaetosphaeria_ciliata,0.00151235086540077,0.454545454545455
Otu817,0.998641349,Eukaryota,Opisthokonta,Fungi,Entomophthoromycota,Entomophthoromycotina,Entomophthorales,Conidiobolus,Conidiobolus_coronatus,0.000504116955133591,0.181818181818182
Otu9952,0.999997953,Eukaryota,Opisthokonta,Fungi,Ascomycota,Pezizomycotina,,,,0.00016803898504453,0.0909090909090909
Otu1218,0.772295888,Eukaryota,Opisthokonta,Fungi,Ascomycota,Pezizomycotina,Sordariomycetes,,,0.00016803898504453,0.0909090909090909
Otu813,0.741966271,Eukaryota,Opisthokonta,Fungi,,,,,,0.000672155940178121,0.272727272727273
Otu1312,0.999643727,Eukaryota,Opisthokonta,Fungi,Ascomycota,Pezizomycotina,Sordariomycetes,,,0.000504116955133591,0.181818181818182
Otu267,0.999978014,Eukaryota,Opisthokonta,Fungi,Glomeromycota,Glomeromycotina,Glomeromycetes,,,0.0016803898504453,0.272727272727273
Otu404,0.974191071,Eukaryota,Opisthokonta,Fungi,Ascomycota,Pezizomycotina,Sordariomycetes,Conlarium,Conlarium_duplumascospora,0.0021845068055789,0.272727272727273
Otu236,0.983883033,Eukaryota,Opisthokonta,Fungi,Glomeromycota,Glomeromycotina,Glomeromycetes,Glomus,Glomus_sp.,0.00352881868593513,0.454545454545455
Otu361,0.999144219,Eukaryota,Opisthokonta,Fungi,Mucoromycota,Mucoromycotina,Mucoromycotina_X,Modicella,Modicella_reniformis,0.00638548143169215,0.181818181818182
Otu1589,0.73208092,Eukaryota,Opisthokonta,Fungi,Ascomycota,Pezizomycotina,Dothideomycetes,Cladosporium,,0.000672155940178121,0.272727272727273
Otu4948,0.995615507,Eukaryota,Opisthokonta,Fungi,Ascomycota,Pezizomycotina,Orbiliomycetes,Drechslerella,Drechslerella_dactyloides,0.00016803898504453,0.0909090909090909
Otu207,0.996227062,Eukaryota,Opisthokonta,Fungi,Chytridiomycota,Chytridiomycotina,Chytridiomycetes,,,0.00201646782053436,0.363636363636364
Otu6755,0.820632299,Eukaryota,Opisthokonta,Fungi,Glomeromycota,Glomeromycotina,Archaeosporomycetes,Archaeospora,Archaeospora_schenckii,0.00016803898504453,0.0909090909090909
Otu1247,0.85101103,Eukaryota,Opisthokonta,Fungi,Fungi_X,Fungi_XX,Fungi_XXX,Fungi_XXXX,Fungi_XXXX_sp.,0.00100823391026718,0.272727272727273
Otu1505,0.986756526,Eukaryota,Opisthokonta,Fungi,,,,,,0.00016803898504453,0.0909090909090909
Otu842,0.731610364,Eukaryota,Opisthokonta,Fungi,,,,,,0.00016803898504453,0.0909090909090909
Otu376,0.996695822,Eukaryota,Opisthokonta,Fungi,Ascomycota,Pezizomycotina,,,,0.000840194925222651,0.363636363636364
Otu11790,0.999638284,Eukaryota,Opisthokonta,Fungi,Ascomycota,Pezizomycotina,Eurotiomycetes,,,0.00050411695513359,0.272727272727273
Otu1004,0.999763465,Eukaryota,Opisthokonta,Fungi,,,,,,0.0016803898504453,0.272727272727273
Otu4954,0.727288765,Eukaryota,Opisthokonta,Fungi,Mucoromycota,Mucoromycotina,Mucoromycotina_X,Mortierella,,0.00100823391026718,0.454545454545455
Otu684,0.827946201,Eukaryota,Opisthokonta,Fungi,Mucoromycota,Mucoromycotina,Mucoromycotina_X,Endogone,Endogone_sp.,0.00100823391026718,0.272727272727273
Otu170,0.761194903,Eukaryota,Opisthokonta,Fungi,Glomeromycota,Glomeromycotina,Glomeromycotina_X,Scutellospora,,0.00184842883548983,0.454545454545455
Otu12560,0.997438918,Eukaryota,Opisthokonta,Fungi,Basidiomycota,Agaricomycotina,Agaricomycetes,,,0.00016803898504453,0.0909090909090909
Otu715,0.999538639,Eukaryota,Opisthokonta,Fungi,Chytridiomycota,Chytridiomycotina,Chytridiomycetes,Chytridiomycetes_X,Chytridiomycetes_X_sp.,0.000336077970089061,0.0909090909090909
Otu5418,0.999803855,Eukaryota,Opisthokonta,Fungi,Ascomycota,Pezizomycotina,Sordariomycetes,,,0.000504116955133591,0.0909090909090909
Otu7418,0.709473179,Eukaryota,Opisthokonta,Fungi,Chytridiomycota,Chytridiomycotina,Chytridiomycetes,,,0.00016803898504453,0.0909090909090909
Otu1219,0.981713006,Eukaryota,Opisthokonta,Fungi,Glomeromycota,Glomeromycotina,Glomeromycetes,Glomus,Glomus_sp.,0.000672155940178121,0.0909090909090909
Otu699,0.967549247,Eukaryota,Opisthokonta,Fungi,Ascomycota,Pezizomycotina,Sordariomycetes,,,0.00016803898504453,0.0909090909090909
Otu1224,0.716926317,Eukaryota,Opisthokonta,Fungi,Chytridiomycota,Chytridiomycotina,Chytridiomycetes,Triparticalcar,Triparticalcar_sp.,0.00016803898504453,0.0909090909090909
Otu908,0.980475986,Eukaryota,Opisthokonta,Fungi,Mucoromycota,Mucoromycotina,Mucoromycotina_X,Mortierella,,0.00050411695513359,0.272727272727273
Otu2275,0.791547179,Eukaryota,Opisthokonta,Fungi,Kickxellomycota,Kickxellomycotina,Harpellales,Mycoemilia,Mycoemilia_scoparia,0.000672155940178121,0.0909090909090909
Otu720,0.976569473,Eukaryota,Opisthokonta,Fungi,Mucoromycota,Mucoromycotina,Mucoromycotina_X,Mucoromycotina_XX,Mucoromycotina_XX_sp.,0.00033607797008906,0.181818181818182
Otu3721,0.905478462,Eukaryota,Opisthokonta,Fungi,Mucoromycota,Mucoromycotina,Mucoromycotina_X,Mucoromycotina_XX,Mucoromycotina_XX_sp.,0.00016803898504453,0.0909090909090909
Otu1135,0.998084702,Eukaryota,Opisthokonta,Fungi,Fungi_X,Fungi_XX,Fungi_XXX,Fungi_XXXX,Fungi_XXXX_sp.,0.00033607797008906,0.181818181818182
Otu1654,0.827532649,Eukaryota,Opisthokonta,Fungi,Basidiomycota,Agaricomycotina,Tremellomycetes,Hannaella,,0.00016803898504453,0.0909090909090909
Otu1059,0.703412835,Eukaryota,Opisthokonta,Fungi,Fungi_X,Fungi_XX,Fungi_XXX,Fungi_XXXX,Fungi_XXXX_sp.,0.00117627289531171,0.454545454545455
Otu1541,0.979424853,Eukaryota,Opisthokonta,Fungi,Chytridiomycota,Chytridiomycotina,Chytridiomycetes,Synchytrium,Synchytrium_cupulatum,0.00016803898504453,0.0909090909090909
Otu337,0.998154224,Eukaryota,Opisthokonta,Fungi,Basidiomycota,Agaricomycotina,Tremellomycetes,,,0.00033607797008906,0.181818181818182
Otu7766,0.996443945,Eukaryota,Opisthokonta,Fungi,Ascomycota,Pezizomycotina,Pezizomycetes,Chalazion,Chalazion_helveticum,0.00016803898504453,0.0909090909090909
Otu516,0.995427962,Eukaryota,Opisthokonta,Fungi,Cryptomycota,Cryptomycotina,Cryptomycotina_X,Cryptomycotina_XX,Cryptomycotina_XX_sp.,0.00184842883548983,0.363636363636364
Otu722,0.993666936,Eukaryota,Opisthokonta,Fungi,Glomeromycota,Glomeromycotina,Glomeromycetes,Glomus,Glomus_sp.,0.00873802722231557,0.181818181818182
Otu5794,0.965483821,Eukaryota,Opisthokonta,Fungi,Chytridiomycota,Chytridiomycotina,Chytridiomycetes,Gaertneriomyces,Gaertneriomyces_semiglobifer,0.00016803898504453,0.0909090909090909
Otu5042,0.959559974,Eukaryota,Opisthokonta,Fungi,Ascomycota,Pezizomycotina,Eurotiomycetes,,,0.00016803898504453,0.0909090909090909
Otu6,0.972353754,Eukaryota,Opisthokonta,Fungi,Basidiomycota,Agaricomycotina,Agaricomycetes,Geastrum,Geastrum_triplex,0.0235254579062343,0.909090909090909
Otu1699,0.988508333,Eukaryota,Opisthokonta,Fungi,Ascomycota,Pezizomycotina,Leotiomycetes,,,0.00033607797008906,0.181818181818182
Otu12228,0.997328152,Eukaryota,Opisthokonta,Fungi,Glomeromycota,Glomeromycotina,Glomeromycotina_X,Scutellospora,,0.00134431188035624,0.272727272727273
Otu5833,0.945764899,Eukaryota,Opisthokonta,Fungi,Glomeromycota,Glomeromycotina,Glomeromycotina_X,Acaulospora,,0.00016803898504453,0.0909090909090909
Otu1981,0.70319244,Eukaryota,Opisthokonta,Fungi,,,,,,0.00033607797008906,0.181818181818182
Otu462,0.862356162,Eukaryota,Opisthokonta,Fungi,Chytridiomycota,Chytridiomycotina,Chytridiomycetes,,,0.000840194925222651,0.272727272727273
Otu574,0.999694782,Eukaryota,Opisthokonta,Fungi,Blastocladiomycota,Blastocladiomycotina,Blastocladiomycetes,,,0.00201646782053436,0.454545454545455
Otu4022,0.961386329,Eukaryota,Opisthokonta,Fungi,,,,,,0.000336077970089061,0.0909090909090909
Otu665,0.941252228,Eukaryota,Opisthokonta,Fungi,Glomeromycota,Glomeromycotina,Glomeromycetes,Glomeromycetes_X,Glomeromycetes_X_sp.,0.000336077970089061,0.0909090909090909
Otu1548,0.999979525,Eukaryota,Opisthokonta,Fungi,Cryptomycota,Cryptomycotina,Cryptomycotina_X,Cryptomycotina_XX,Cryptomycotina_XX_sp.,0.000840194925222652,0.272727272727273
Otu1788,0.999981401,Eukaryota,Opisthokonta,Fungi,Chytridiomycota,Chytridiomycotina,Chytridiomycetes,,,0.00016803898504453,0.0909090909090909
Otu742,0.999604901,Eukaryota,Opisthokonta,Fungi,Cryptomycota,Cryptomycotina,Cryptomycotina_X,Cryptomycotina_XX,Cryptomycotina_XX_sp.,0.00016803898504453,0.0909090909090909
Otu226,0.799825322,Eukaryota,Opisthokonta,Fungi,Fungi_X,Fungi_XX,Fungi_XXX,Fungi_XXXX,Fungi_XXXX_sp.,0.00117627289531171,0.363636363636364
Otu189,0.721179568,Eukaryota,Opisthokonta,Fungi,Basidiomycota,Agaricomycotina,Agaricomycetes,Auricularia,,0.00840194925222651,0.545454545454545
Otu659,0.790171957,Eukaryota,Opisthokonta,Fungi,,,,,,0.00134431188035624,0.363636363636364
Otu1527,0.988134123,Eukaryota,Opisthokonta,Fungi,Chytridiomycota,Chytridiomycotina,Chytridiomycetes,Chytridiomycetes_X,Chytridiomycetes_X_sp.,0.00016803898504453,0.0909090909090909
Otu67,0.910937432,Eukaryota,Opisthokonta,Fungi,Basidiomycota,Pucciniomycotina,Atractiellomycetes,Atractiellales,Atractiellales_sp.,0.00588136447655856,0.818181818181818
Otu6904,0.857103971,Eukaryota,Opisthokonta,Fungi,Ascomycota,Pezizomycotina,Sordariomycetes,Beauveria,,0.00016803898504453,0.0909090909090909
Otu4941,0.999918286,Eukaryota,Opisthokonta,Fungi,Ascomycota,Pezizomycotina,Sordariomycetes,,,0.00033607797008906,0.181818181818182
Otu1151,0.996285389,Eukaryota,Opisthokonta,Fungi,Blastocladiomycota,Blastocladiomycotina,Blastocladiomycetes,Blastocladiales,Blastocladiales_sp.,0.00016803898504453,0.0909090909090909
Otu12015,0.999647722,Eukaryota,Opisthokonta,Fungi,Blastocladiomycota,Blastocladiomycotina,Blastocladiomycetes,,,0.00033607797008906,0.181818181818182
Otu2784,0.980185818,Eukaryota,Opisthokonta,Fungi,Basidiomycota,Ustilaginomycotina,Exobasidiomycetes,Entyloma,,0.00016803898504453,0.0909090909090909
Otu855,0.73216272,Eukaryota,Opisthokonta,Fungi,Ascomycota,Pezizomycotina,Eurotiomycetes,Penicillium,,0.00033607797008906,0.181818181818182
Otu298,0.946095659,Eukaryota,Opisthokonta,Fungi,Cryptomycota,Cryptomycotina,Cryptomycotina_X,Cryptomycotina_XX,Cryptomycotina_XX_sp.,0.00252058477566795,0.545454545454545
Otu1474,0.999962935,Eukaryota,Opisthokonta,Fungi,Basidiomycota,Agaricomycotina,Tremellomycetes,Cryptococcus,Cryptococcus_flavus,0.000504116955133591,0.0909090909090909
Otu11591,0.979992298,Eukaryota,Opisthokonta,Fungi,Chytridiomycota,Chytridiomycotina,Chytridiomycetes,Powellomycetaceae,Powellomycetaceae_sp.,0.000840194925222651,0.181818181818182
Otu518,0.972632632,Eukaryota,Opisthokonta,Fungi,Cryptomycota,Cryptomycotina,Cryptomycotina_X,Cryptomycotina_XX,Cryptomycotina_XX_sp.,0.0016803898504453,0.545454545454545
Otu100,0.9966286,Eukaryota,Opisthokonta,Fungi,Glomeromycota,Glomeromycotina,Glomeromycotina_X,Glomeromycotina_XX,Glomeromycotina_XX_sp.,0.00369685767097966,0.454545454545455
Otu235,0.999538707,Eukaryota,Opisthokonta,Fungi,Fungi_X,Fungi_XX,Fungi_XXX,Mortierellaceae,Mortierellaceae_sp.,0.00319274071584608,0.545454545454545
Otu561,0.999821169,Eukaryota,Opisthokonta,Fungi,Chytridiomycota,Chytridiomycotina,Chytridiomycetes,Lobulomyces,Lobulomyces_sp.,0.00033607797008906,0.181818181818182
